Code,Name,Freq_Score,3Y,5Y,10Y,15Y,20Y,Avg_Return,Std_Dev,Risk_Grade
148481,Invesco India Focused Fund - Direct Plan - Growth,1,24.27,20.45,-100.0,-100.0,-100,22.36,14.33,High
148567,Mahindra Manulife Focused Fund - Direct Plan -Growth,2,21.82,23.0,-100.0,-100.0,-100,22.41,12.99,High
120488,JM Focused Fund (Direct)  - Growth Option,0,20.19,17.0,15.25,-100.0,-100,17.48,14.6,High
147473,Kotak Focused Fund- Direct Plan- Growth option,0,19.85,19.19,-100.0,-100.0,-100,19.52,12.54,High
118421,Bandhan Focused Fund - Direct Plan - Growth,1,21.87,16.67,14.9,-100.0,-100,17.81,13.45,High
118692,Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option,0,16.92,18.74,14.63,-100.0,-100,16.76,12.01,High
147206,Mirae Asset Focused Fund Direct Plan Growth,0,14.1,14.6,-100.0,-100.0,-100,14.35,12.1,High
120834,quant Focused Fund - Growth Option-Direct Plan,0,16.76,19.18,15.33,-100.0,-100,17.09,14.47,High
147492,Union Focused Fund - Direct Plan - Growth Option,0,13.24,14.7,-100.0,-100.0,-100,13.97,13.2,High
120722,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,3,25.61,23.74,17.64,-100.0,-100,22.33,11.57,High
149533,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option,0,16.36,-100.0,-100.0,-100.0,-100,16.36,12.34,High
149091,UTI Focused Fund - Direct Plan - Growth Option,0,18.04,-100.0,-100.0,-100.0,-100,18.04,11.65,High
147757,Tata Focused Fund-Direct Plan-Growth,0,17.37,18.37,-100.0,-100.0,-100,17.87,13.47,High
148474,Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,1,21.3,20.63,-100.0,-100.0,-100,20.96,13.76,High
119436,Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan,0,16.86,14.13,13.3,-100.0,-100,14.76,13.74,High
122389,Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,0,12.01,10.77,12.34,-100.0,-100,11.71,15.49,High
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,1,21.61,20.67,-100.0,-100.0,-100,21.14,13.72,High
145110,Axis Large & Mid Cap Fund - Direct Plan - Growth,1,22.09,19.59,-100.0,-100.0,-100,20.84,12.09,High
118419,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,3,26.25,23.77,17.8,-100.0,-100,22.61,13.22,High
118510,Franklin India Large & Mid Cap Fund - Direct - Growth,0,19.47,18.36,13.47,-100.0,-100,17.1,12.42,High
146772,HSBC Large & Mid Cap Fund - Direct Growth,1,23.18,19.78,-100.0,-100.0,-100,21.48,16.57,High
118278,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,0,18.21,17.74,16.33,-100.0,-100,17.43,13.65,High
130498,HDFC Large and Mid Cap Fund - Growth Option - Direct Plan,2,22.63,23.22,15.87,-100.0,-100,20.57,13.57,High
120596,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,3,23.09,24.31,17.24,-100.0,-100,21.55,11.36,High
120357,Invesco India Large & Mid Cap Fund - Direct Plan - Growth,3,26.42,21.61,17.75,-100.0,-100,21.93,14.47,High
147840,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,0,19.92,20.78,-100.0,-100.0,-100,20.35,15.57,High
120158,Kotak Large & Midcap Fund - Direct- Growth,2,21.6,20.46,17.33,-100.0,-100,19.8,13.42,High
119727,SBI FOCUSED FUND - DIRECT PLAN -GROWTH,0,20.21,18.14,16.48,-100.0,-100,18.28,10.49,High
118834,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,1,19.8,18.95,18.53,-100.0,-100,19.09,13.2,High
147704,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,2,28.0,25.05,-100.0,-100.0,-100,26.52,17.11,High
133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,0,19.93,18.13,16.69,-100.0,-100,18.25,13.98,High
135677,Navi Large & Midcap Fund- Direct Plan- Growth Option,0,16.47,18.61,15.63,-100.0,-100,16.9,12.74,High
119350,BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth,0,19.76,18.55,14.5,-100.0,-100,17.6,14.83,High
119218,DSP Large & Mid Cap Fund - Direct Plan - Growth,2,22.91,20.71,16.98,-100.0,-100,20.2,12.99,High
120826,quant Large & Mid Cap Fund - Growth Option-Direct Plan,1,18.9,20.8,16.98,-100.0,-100,18.89,15.6,High
118675,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,1,22.78,20.4,14.22,-100.0,-100,19.13,13.4,High
119566,Sundaram Large and Midcap Fund Direct Plan - Growth,0,18.95,19.04,15.81,-100.0,-100,17.93,13.04,High
119721,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth,0,19.84,20.99,15.97,-100.0,-100,18.93,11.39,High
147750,Union Large & Midcap Fund - Direct Plan - Growth Option,0,18.37,17.84,-100.0,-100.0,-100,18.1,13.68,High
120665,UTI Large & Mid Cap Fund - Direct Plan - Growth Option,2,24.55,23.21,15.58,-100.0,-100,21.11,12.46,High
148980,BANK OF INDIA Large Cap Fund Direct Plan Growth,0,18.11,-100.0,-100.0,-100.0,-100,18.11,13.99,High
120465,Axis Large Cap Fund - Direct Plan - Growth,0,14.13,11.63,13.97,-100.0,-100,13.24,11.26,High
118479,BANDHAN Large Cap Fund-Direct Plan-Growth,0,19.87,16.79,14.92,-100.0,-100,17.19,12.03,High
119528,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,0,17.33,16.75,14.18,-100.0,-100,16.09,11.63,High
118678,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,1,22.78,20.4,14.22,-100.0,-100,19.13,13.4,High
119250,DSP Large Cap Fund - Direct Plan - Growth,0,19.85,16.28,13.25,-100.0,-100,16.46,10.93,High
150187,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option,0,18.14,-100.0,-100.0,-100.0,-100,18.14,12.0,High
118269,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,0,17.76,16.14,15.91,-100.0,-100,16.6,11.64,High
119202,Tata Large & MId Cap Fund -Direct Plan- Growth Option,0,15.15,17.24,14.57,-100.0,-100,15.65,12.37,High
120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,0,19.69,19.1,15.9,-100.0,-100,18.23,11.25,High
119018,HDFC Large Cap Fund - Growth Option - Direct Plan,0,17.49,18.34,14.54,-100.0,-100,16.79,12.13,High
120030,HSBC Large Cap Fund - Direct Growth,0,17.13,15.05,14.25,-100.0,-100,15.48,12.78,High
119133,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,0,16.07,14.43,13.44,-100.0,-100,14.65,12.39,High
146549,Mahindra Manulife Large Cap Fund - Direct Plan -Growth,0,17.27,17.0,-100.0,-100.0,-100,17.13,11.9,High
120152,Kotak Large Cap  Fund - Growth - Direct,0,17.96,16.94,14.8,-100.0,-100,16.57,11.77,High
148353,ITI Large Cap Fund - Direct Plan - Growth Option,0,16.8,-100.0,-100.0,-100.0,-100,16.8,14.08,High
120392,Invesco India Largecap Fund - Direct Plan - Growth,0,20.09,17.93,15.04,-100.0,-100,17.69,12.74,High
118825,Mirae Asset Large Cap Fund - Direct Plan - Growth,0,15.72,15.32,15.0,-100.0,-100,15.35,11.77,High
150440,quant Large Cap Fund - Growth Option - Direct Plan,0,17.64,-100.0,-100.0,-100.0,-100,17.64,14.58,High
120490,JM Large Cap Fund (Direct) - Growth Option,0,18.23,16.2,13.17,-100.0,-100,15.87,13.72,High
120267,LIC MF Large Cap Fund-Direct Plan-Growth,0,14.11,13.19,12.77,-100.0,-100,13.36,12.33,High
138312,PGIM India Large Cap Fund - Direct Plan - Growth,0,14.47,13.66,-100.0,-100.0,-100,14.07,11.46,High
118617,Edelweiss Large Cap Fund - Direct Plan-Growth option,0,18.04,16.59,14.96,-100.0,-100,16.53,11.78,High
118531,Franklin India Large Cap Fund- Direct - Growth,0,16.94,16.15,12.94,-100.0,-100,15.34,11.37,High
148507,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,0,14.3,15.37,-100.0,-100.0,-100,14.84,11.65,High
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,2,21.52,21.59,16.01,-100.0,-100,19.71,12.34,High
119598,SBI Large Cap FUND-DIRECT PLAN -GROWTH,0,16.19,16.04,14.02,-100.0,-100,15.42,10.85,High
150797,WhiteOak Capital Large Cap Fund Direct Plan Growth,0,19.83,-100.0,-100.0,-100.0,-100,19.83,0.0,Low
119620,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan,2,23.63,21.84,14.83,-100.0,-100,20.1,14.18,High
150212,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option,1,23.74,-100.0,-100.0,-100.0,-100,23.74,13.98,High
150404,BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN,1,24.09,-100.0,-100.0,-100.0,-100,24.09,15.1,High
141248,Union Largecap Fund - Direct Plan - Growth Option,0,14.43,14.17,-100.0,-100.0,-100,14.3,12.44,High
118870,Taurus Large Cap Fund - Direct Plan - Growth,0,16.35,14.23,10.73,-100.0,-100,13.77,13.5,High
120656,UTI Large Cap Fund - Direct Plan - Growth Option,0,15.02,14.6,13.56,-100.0,-100,14.39,11.02,High
118633,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,2,21.52,21.59,16.01,-100.0,-100,19.71,12.34,High
151036,HSBC Midcap Fund - Direct Growth,1,27.42,-100.0,-100.0,-100.0,-100,27.42,17.16,High
120505,Axis Midcap Fund - Direct Plan - Growth,2,21.68,19.57,17.8,-100.0,-100,19.68,13.53,High
119071,DSP Midcap Fund - Direct Plan - Growth,1,22.46,17.54,15.94,-100.0,-100,18.65,14.3,High
150817,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,1,23.11,-100.0,-100.0,-100.0,-100,23.11,0.0,Low
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,2,29.09,27.31,-100.0,-100.0,-100,28.2,15.56,High
118989,HDFC Mid Cap Fund - Growth Option - Direct Plan,3,28.07,26.61,19.17,-100.0,-100,24.62,14.1,High
120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,3,25.88,24.1,17.24,-100.0,-100,22.41,15.97,High
120403,Invesco India Midcap Fund - Direct Plan - Growth Option,3,30.13,26.08,20.01,-100.0,-100,25.41,15.19,High
148733,ITI Mid Cap Fund - Direct Plan - Growth Option,1,28.01,-100.0,-100.0,-100.0,-100,28.01,16.86,High
119160,Tata Large Cap Fund -Direct Plan Growth Option,0,17.13,17.48,13.95,-100.0,-100,16.19,12.49,High
150815,JM Midcap Fund (Direct) - Growth,1,27.72,-100.0,-100.0,-100.0,-100,27.72,16.27,High
119775,Kotak Midcap Fund - Direct Plan - Growth,3,23.93,24.47,19.35,-100.0,-100,22.58,14.35,High
142110,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,2,27.65,25.76,-100.0,-100.0,-100,26.7,15.65,High
147445,Mirae Asset Midcap Fund- Direct Growth Option,2,23.07,23.89,-100.0,-100.0,-100,23.48,14.56,High
118533,Franklin India Mid Cap Fund - Direct - Growth,2,24.84,21.39,16.44,-100.0,-100,20.89,14.2,High
118668,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,3,27.31,26.11,19.03,-100.0,-100,24.15,15.31,High
127042,Motilal Oswal Midcap Fund-Direct Plan-Growth Option,3,28.34,29.65,18.78,-100.0,-100,25.59,15.86,High
125307,PGIM India Midcap Fund - Direct Plan - Growth Option,2,15.95,21.13,16.9,-100.0,-100,17.99,13.55,High
148073,Union Midcap Fund - Direct Plan - Growth Option,2,23.12,23.08,-100.0,-100.0,-100,23.1,15.29,High
120726,UTI Mid Cap Fund-Growth Option- Direct,0,19.28,19.42,15.32,-100.0,-100,18.01,13.85,High
150584,WhiteOak Capital Mid Cap Fund Direct Plan Growth,1,29.45,-100.0,-100.0,-100.0,-100,29.45,14.74,High
149383,Axis Multicap Fund - Direct Growth,1,24.97,-100.0,-100.0,-100.0,-100,24.97,13.42,High
148921,Aditya Birla Sun Life Multi-Cap Fund-Direct Growth,0,19.59,-100.0,-100.0,-100.0,-100,19.59,12.89,High
149303,BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN,0,20.4,-100.0,-100.0,-100.0,-100,20.4,12.34,High
119354,Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option,1,21.16,20.88,15.57,-100.0,-100,19.2,13.9,High
118666,NIPPON INDIA GROWTH MID CAP FUND - DIRECT Plan - IDCW Option,0,19.81,19.37,9.87,-100.0,-100,16.35,16.61,High
149368,HDFC Multi Cap Fund - Growth Option - Direct Plan,1,23.01,-100.0,-100.0,-100.0,-100,23.01,13.57,High
118872,Taurus Mid Cap Fund - Direct Plan - Growth,0,18.41,17.83,15.33,-100.0,-100,17.19,17.38,High
119581,Sundaram Mid Cap Fund Direct Plan - Growth,2,26.69,24.26,16.13,-100.0,-100,22.36,14.48,High
119178,Tata Mid Cap Fund - Direct Plan- Growth Option,3,25.05,22.54,17.16,-100.0,-100,21.58,14.58,High
147183,ITI Multi Cap Fund - Direct Plan - Growth Option,1,23.19,18.58,-100.0,-100.0,-100,20.88,15.08,High
149185,Kotak Multicap Fund-Direct Plan-Growth,1,26.75,-100.0,-100.0,-100.0,-100,26.75,14.64,High
150659,LIC MF Multi Cap Fund-Direct Plan-Growth,1,23.69,-100.0,-100.0,-100.0,-100,23.69,13.8,High
118665,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,3,27.31,26.11,19.03,-100.0,-100,24.15,15.31,High
120599,ICICI Prudential Multicap Fund - Direct Plan -  Growth,2,21.94,21.08,16.04,-100.0,-100,19.69,11.45,High
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,2,23.48,23.71,-100.0,-100.0,-100,23.6,15.78,High
120413,Invesco India Multicap Fund - Direct Plan - Growth Option,0,19.9,19.18,15.31,-100.0,-100,18.13,14.08,High
120841,quant Mid Cap Fund - Growth Option - Direct Plan,2,19.18,24.25,18.09,-100.0,-100,20.51,17.22,High
119716,SBI MIDCAP FUND - DIRECT PLAN - GROWTH,1,19.53,22.0,15.49,-100.0,-100,19.01,12.09,High
118651,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,2,24.19,26.43,15.95,-100.0,-100,22.19,13.25,High
149668,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),0,10.18,-100.0,-100.0,-100.0,-100,10.18,13.81,High
149882,SBI Multicap Fund- Direct Plan- Growth option,0,18.93,-100.0,-100.0,-100.0,-100,18.93,11.52,High
118650,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,2,24.19,26.43,15.95,-100.0,-100,22.19,13.25,High
149669,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option,0,19.97,-100.0,-100.0,-100.0,-100,19.97,12.36,High
149295,Aditya Birla Sun Life Business Cycle Fund-Direct Growth,0,16.04,-100.0,-100.0,-100.0,-100,16.04,12.39,High
120823,quant Multi Cap Fund-GROWTH OPTION-Direct Plan,1,13.48,20.08,17.63,-100.0,-100,17.06,16.69,High
119514,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,2,24.55,24.98,14.98,-100.0,-100,21.5,16.06,High
147409,Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,1,22.73,15.02,-100.0,-100.0,-100,18.88,12.22,High
148637,Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth,0,17.97,-100.0,-100.0,-100.0,-100,17.97,11.98,High
120539,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,1,17.87,17.37,18.58,-100.0,-100,17.94,16.09,High
148539,Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,1,22.5,19.81,-100.0,-100.0,-100,21.16,12.9,High
119591,Aditya Birla Sun Life Consumption Fund - Growth - Direct Plan,0,17.34,17.62,16.45,-100.0,-100,17.14,10.95,High
125597,Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth,0,18.65,16.89,16.0,-100.0,-100,17.18,14.48,High
119517,Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan,0,17.38,12.7,11.78,-100.0,-100,13.95,12.18,High
119576,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan,0,19.98,9.09,7.57,-100.0,-100,12.21,19.08,High
149318,360 ONE QUANT FUND DIRECT GROWTH,1,26.84,-100.0,-100.0,-100.0,-100,26.84,15.86,High
147928,Axis ESG Integration Strategy Fund - Direct Plan - Growth Option,0,16.02,12.05,-100.0,-100.0,-100,14.04,11.11,High
147844,Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,2,29.57,30.51,-100.0,-100.0,-100,30.04,21.26,High
148634,Axis Innovation Fund - Direct Plan - Growth Option,0,20.15,-100.0,-100.0,-100.0,-100,20.15,11.94,High
148993,Axis Quant Fund - Direct Plan - Growth,0,16.95,-100.0,-100.0,-100.0,-100,16.95,12.74,High
133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,1,21.95,17.05,14.01,-100.0,-100,17.67,14.4,High
119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,0,14.3,9.87,9.54,-100.0,-100,11.24,11.05,High
119518,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan,0,19.43,9.43,12.05,-100.0,-100,13.64,13.64,High
118469,BANDHAN Infrastructure Fund-Direct Plan-Growth,3,28.22,28.82,17.21,-100.0,-100,24.75,18.29,High
149141,Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth,0,19.08,-100.0,-100.0,-100.0,-100,19.08,12.59,High
150266,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option,0,18.94,-100.0,-100.0,-100.0,-100,18.94,11.43,High
118273,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION,1,18.72,18.9,17.56,-100.0,-100,18.39,12.04,High
150716,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN,1,28.5,-100.0,-100.0,-100.0,-100,28.5,13.68,High
145454,DSP Healthcare Fund - Direct Plan - Growth,1,22.67,16.98,-100.0,-100.0,-100,19.83,12.03,High
119333,Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option,0,18.65,16.04,14.28,-100.0,-100,16.32,14.9,High
118267,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,2,26.88,28.79,16.64,-100.0,-100,24.1,16.9,High
142388,Edelweiss Recently Listed IPO Fund Direct Plan Growth,1,20.9,16.97,-100.0,-100.0,-100,18.93,16.47,High
119364,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth,3,28.17,27.24,18.91,-100.0,-100,24.77,16.43,High
118559,Franklin Asian Equity Fund - Direct - Growth,0,13.19,3.94,9.46,-100.0,-100,8.86,14.53,High
119247,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,3,27.37,28.72,17.4,-100.0,-100,24.5,16.4,High
150805,HDFC Business Cycle Fund - Growth Option - Direct Plan,0,15.99,-100.0,-100.0,-100.0,-100,15.99,0.0,Low
147306,DSP Quant Fund - Direct Plan - Growth,0,13.88,12.05,-100.0,-100.0,-100,12.96,11.24,High
148986,HDFC Banking & Financial Services Fund - Growth Option - Direct Plan,0,18.7,-100.0,-100.0,-100.0,-100,18.7,14.21,High
119028,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,3,23.06,23.88,19.77,-100.0,-100,22.24,17.54,High
141924,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,0,19.01,19.83,-100.0,-100.0,-100,19.42,15.79,High
118539,Franklin India Opportunities Fund - Direct - Growth,3,32.45,24.37,17.88,-100.0,-100,24.9,13.85,High
118557,Franklin Build India Fund - Direct - Growth,3,28.43,28.39,18.88,-100.0,-100,25.23,15.76,High
151142,HSBC Business Cycles Fund - Direct Growth,1,23.08,-100.0,-100.0,-100.0,-100,23.08,16.43,High
151040,HSBC Infrastructure Fund - Direct Growth,1,25.38,-100.0,-100.0,-100.0,-100,25.38,17.89,High
120244,ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth,0,16.98,17.46,16.02,-100.0,-100,16.82,12.07,High
118537,Franklin India Technology Fund - Direct - Growth,2,27.05,17.63,18.11,-100.0,-100,20.93,14.14,High
118979,HDFC Infrastructure Fund - Growth Option - Direct Plan,2,28.52,28.93,12.32,-100.0,-100,23.26,16.05,High
146951,ICICI Prudential Bharat Consumption Fund - Direct Plan - Growth Option,0,18.74,18.43,-100.0,-100.0,-100,18.58,9.88,High
147662,ICICI Prudential Commodities Fund - Direct Plan - Growth Option,1,20.13,27.67,-100.0,-100.0,-100,23.9,18.01,High
148651,ICICI Prudential Business Cycle Fund Direct Plan Growth,1,24.56,-100.0,-100.0,-100.0,-100,24.56,10.96,High
147346,ICICI Prudential MNC Fund - Direct Plan - Growth Option,0,17.45,18.52,-100.0,-100.0,-100,17.98,9.86,High
150539,ICICI Prudential PSU Equity Fund - Direct Plan - Growth,1,29.15,-100.0,-100.0,-100.0,-100,29.15,18.09,High
148600,ICICI Prudential Quant Fund Direct Plan Growth,0,18.57,19.93,-100.0,-100.0,-100,19.25,10.77,High
150685,ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth,1,31.91,-100.0,-100.0,-100.0,-100,31.91,14.55,High
150310,ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth,0,18.82,-100.0,-100.0,-100.0,-100,18.82,12.27,High
148516,ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth,1,21.85,16.85,-100.0,-100.0,-100,19.35,11.16,High
120186,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,0,19.96,15.01,16.12,-100.0,-100,17.03,17.76,High
120688,ICICI Prudential Exports & Services Fund - Direct Plan - Growth,2,21.35,21.07,14.48,-100.0,-100,18.97,10.57,High
148751,Invesco India ESG Integration Strategy Fund - Direct Plan - Growth,0,16.04,-100.0,-100.0,-100.0,-100,16.04,12.67,High
120385,Invesco India Financial Services Fund - Direct Plan - Growth,2,23.22,19.6,17.92,-100.0,-100,20.25,14.73,High
120405,Invesco India Infrastructure Fund - Direct Plan - Growth Option,3,26.36,26.45,18.33,-100.0,-100,23.71,17.74,High
149268,ITI Pharma and Healthcare Fund - Direct Plan - Growth Option,1,21.1,-100.0,-100.0,-100.0,-100,21.1,13.2,High
150624,Kotak Business Cycle - Direct Plan - Growth,0,20.56,-100.0,-100.0,-100.0,-100,20.56,12.2,High
120594,ICICI Prudential Technology Fund - Direct Plan -  Growth,1,18.38,18.21,18.9,-100.0,-100,18.5,15.77,High
120587,ICICI Prudential FMCG Fund - Direct Plan -  Growth,0,8.04,12.62,12.35,-100.0,-100,11.0,10.82,High
149321,ITI Banking and Financial Services Fund - Direct Plan - Growth Option,0,16.82,-100.0,-100.0,-100.0,-100,16.82,14.51,High
120621,ICICI Prudential Infrastructure Fund - Direct Plan -  Growth,3,27.17,31.61,18.07,-100.0,-100,25.62,14.74,High
148606,Kotak ESG Exclusionary Strategy Fund - Direct Plan - Growth Option,0,16.22,13.82,-100.0,-100.0,-100,15.02,12.4,High
133801,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,3,23.39,28.15,17.62,-100.0,-100,23.05,15.64,High
149841,Kotak Manufacture in India Fund - Direct Plan Growth,1,23.71,-100.0,-100.0,-100.0,-100,23.71,14.28,High
147727,Kotak Pioneer Fund- Direct Plan- Growth Option,1,26.02,20.73,-100.0,-100.0,-100,23.38,11.86,High
120395,Invesco India PSU Equity Fund - Direct Plan - Growth,3,32.04,29.32,18.57,-100.0,-100,26.64,21.92,High
145356,Mahindra Manulife Consumption Fund - Direct Plan -Growth,0,18.53,17.84,-100.0,-100.0,-100,18.19,11.93,High
148623,Mirae Asset Banking and Financial Services Fund Direct Growth,0,19.98,18.63,-100.0,-100.0,-100,19.3,14.3,High
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,1,19.71,20.1,17.57,-100.0,-100,19.13,11.47,High
143783,Mirae Asset Healthcare Fund Direct Growth,1,23.29,16.96,-100.0,-100.0,-100,20.12,13.19,High
134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,0,15.01,15.18,11.43,-100.0,-100,13.87,14.37,High
120351,LIC MF Infrastructure Fund-Direct Plan-Growth,3,30.02,28.52,17.29,-100.0,-100,25.28,18.62,High
118588,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,1,19.73,21.7,15.73,-100.0,-100,19.05,13.92,High
118589,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option,1,19.73,21.7,15.73,-100.0,-100,19.05,13.92,High
118763,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option,3,28.14,28.27,17.18,-100.0,-100,24.53,16.71,High
118722,Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,0,17.94,20.04,14.18,-100.0,-100,17.39,11.06,High
149329,Nippon India Taiwan Equity Fund- Direct Plan- Growth Option,1,39.74,-100.0,-100.0,-100.0,-100,39.74,30.74,High
130860,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,0,17.12,8.51,8.85,-100.0,-100,11.49,17.75,High
148564,quant ESG Integration Strategy Fund - Growth Option - Direct Plan,1,18.09,25.52,-100.0,-100.0,-100,21.8,14.89,High
118758,Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,1,22.47,16.15,14.09,-100.0,-100,17.57,12.38,High
118769,Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,1,21.78,20.78,15.44,-100.0,-100,19.33,13.88,High
118724,Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option,0,17.94,20.04,14.18,-100.0,-100,17.39,11.06,High
120833,quant Infrastructure Fund - Growth Option-Direct Plan,2,20.04,28.94,19.81,-100.0,-100,22.93,19.44,High
148925,quant Quantamental Fund - Growth Option - Direct Plan,1,22.59,-100.0,-100.0,-100.0,-100,22.59,16.33,High
134923,Nippon India US Equity Opportunities Fund- Direct Plan- Growth Plan- Growth Option,1,23.2,13.95,15.9,-100.0,-100,17.68,16.66,High
118762,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,3,28.14,28.27,17.18,-100.0,-100,24.53,16.71,High
118759,Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,1,22.47,16.15,14.09,-100.0,-100,17.57,12.38,High
147372,QUANTUM ESG BEST IN CLASS STRATEGY FUND - DIRECT PLAN - GROWTH OPTION,0,15.6,14.36,-100.0,-100.0,-100,14.98,11.5,High
130861,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,0,17.12,8.51,8.85,-100.0,-100,11.49,17.75,High
118770,Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option,1,21.78,20.78,15.44,-100.0,-100,19.33,13.88,High
119705,SBI COMMA Fund - DIRECT PLAN - Growth,1,19.69,18.89,17.6,-100.0,-100,18.73,17.88,High
146643,SBI Equity Minimum Variance Fund - Direct Plan - Growth,0,14.45,14.81,-100.0,-100.0,-100,14.63,10.56,High
